hexagram_id,phase,voiceWeight,coherence,chaos,whimsy,darkTone,porosity_norm,dominant_axis,text
16,void,0.79385,0.68038,0.3147,0.52815,0.08618,0.75,voiceWeight,<|hexagram|>16 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Enthusiasm
17,past,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,present,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,future,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,transition,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,resolution,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,dissolution,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,crystallization,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,void,0.79681,0.74127,0.28478,0.51867,0.14714,0.5,voiceWeight,<|hexagram|>17 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
18,past,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>past <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,present,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>present <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,future,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>future <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,transition,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>transition <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,resolution,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>resolution <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,dissolution,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>dissolution <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,crystallization,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>crystallization <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,void,0.5086,0.32978,0.64023,0.20367,0.56125,0.75,chaos,<|hexagram|>18 <|phase|>void <|action|>ADAPT <|dominant|>chaos <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
19,past,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>past <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,present,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>present <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,future,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>future <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,transition,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>transition <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,resolution,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>resolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,dissolution,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>dissolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,crystallization,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>crystallization <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,void,0.84487,0.87515,0.14485,0.34852,0.05117,0.25,coherence,<|hexagram|>19 <|phase|>void <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
20,past,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,present,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,future,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,transition,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,resolution,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,dissolution,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,crystallization,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,void,0.76129,0.81008,0.21246,0.17621,0.20871,0.5,coherence,<|hexagram|>20 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
21,past,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>past <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,present,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>present <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,future,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>future <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,transition,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>transition <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,resolution,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>resolution <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,dissolution,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>dissolution <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,crystallization,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>crystallization <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,void,0.52865,0.3448,0.71525,0.2387,0.5814,0.5,chaos,<|hexagram|>21 <|phase|>void <|action|>ASSERT <|dominant|>chaos <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
22,past,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,present,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,future,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,transition,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,resolution,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,dissolution,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,crystallization,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,void,0.75495,0.78522,0.20493,0.54815,0.11125,0.5,coherence,<|hexagram|>22 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
23,past,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>past <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,present,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>present <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,future,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>future <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,transition,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>transition <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,resolution,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>resolution <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,dissolution,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>dissolution <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,crystallization,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>crystallization <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,void,0.3988,0.19505,0.615,0.1188,0.71125,0.75,darkTone,<|hexagram|>23 <|phase|>void <|action|>WAIT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
24,past,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>past <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,present,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>present <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,future,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>future <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,transition,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>transition <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,resolution,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>resolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,dissolution,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>dissolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,crystallization,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>crystallization <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
24,void,0.81883,0.87515,0.2247,0.28845,0.10118,0.25,coherence,<|hexagram|>24 <|phase|>void <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Return
25,past,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>past <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,present,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>present <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,future,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>future <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,transition,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>transition <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,resolution,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>resolution <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,dissolution,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>dissolution <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,crystallization,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>crystallization <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,void,0.8923,0.90906,0.20739,0.22621,0.05871,0.25,coherence,<|hexagram|>25 <|phase|>void <|action|>ASSERT <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Innocence
26,past,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>past <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,present,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>present <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,future,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>future <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,transition,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>transition <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,resolution,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>resolution <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,dissolution,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>dissolution <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,crystallization,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>crystallization <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,void,0.90367,0.92551,0.16246,0.13129,0.15617,0.5,coherence,<|hexagram|>26 <|phase|>void <|action|>ADAPT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
27,past,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,present,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,future,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,transition,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,resolution,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,dissolution,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,crystallization,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,void,0.7789,0.75538,0.26462,0.3683,0.18103,0.25,voiceWeight,<|hexagram|>27 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
28,past,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>past <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,present,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>present <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,future,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>future <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,transition,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>transition <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,resolution,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>resolution <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,dissolution,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>dissolution <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,crystallization,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>crystallization <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,void,0.4187,0.29505,0.59485,0.1387,0.64135,0.75,darkTone,<|hexagram|>28 <|phase|>void <|action|>ADAPT <|dominant|>darkTone <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
29,past,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>past <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,present,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>present <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,future,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>future <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,transition,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>transition <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,resolution,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>resolution <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,dissolution,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>dissolution <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,crystallization,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>crystallization <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,void,0.71313,0.66545,0.36475,0.20885,0.34085,0.75,voiceWeight,<|hexagram|>29 <|phase|>void <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
30,past,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>past <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,present,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>present <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,future,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>future <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,transition,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>transition <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,resolution,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>resolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,dissolution,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>dissolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,crystallization,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>crystallization <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,void,0.77666,0.73485,0.32507,0.29928,0.2411,0.5,voiceWeight,<|hexagram|>30 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
31,past,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,present,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,future,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,transition,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,resolution,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,dissolution,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,crystallization,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,void,0.76502,0.71545,0.30455,0.50823,0.13102,0.25,voiceWeight,<|hexagram|>31 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Influence
32,past,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,present,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,future,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,transition,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,resolution,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,dissolution,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,crystallization,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,void,0.85621,0.88449,0.215,0.18129,0.11023,0.5,coherence,<|hexagram|>32 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Duration
