hexagram_id,phase,voiceWeight,coherence,chaos,whimsy,darkTone,porosity_norm,dominant_axis,text
16,dissolution,0.47455,0.46978,0.128,0.22108,0.06304,0.75,voiceWeight,<|hexagram|>16 <|phase|>dissolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Enthusiasm
16,crystallization,0.47455,0.46978,0.128,0.22108,0.06304,0.75,voiceWeight,<|hexagram|>16 <|phase|>crystallization <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Enthusiasm
16,void,0.47455,0.46978,0.128,0.22108,0.06304,0.75,voiceWeight,<|hexagram|>16 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Enthusiasm
17,past,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,present,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,future,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,transition,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,resolution,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,dissolution,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,crystallization,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
17,void,0.49568,0.48419,0.13893,0.23006,0.0748,0.5,voiceWeight,<|hexagram|>17 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Following
18,past,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>past <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,present,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>present <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,future,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>future <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,transition,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>transition <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,resolution,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>resolution <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,dissolution,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>dissolution <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,crystallization,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>crystallization <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
18,void,0.49053,0.49243,0.10804,0.21118,0.08323,0.75,coherence,<|hexagram|>18 <|phase|>void <|action|>ADAPT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Work on Decayed
19,past,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>past <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,present,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>present <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,future,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>future <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,transition,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>transition <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,resolution,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>resolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,dissolution,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>dissolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,crystallization,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>crystallization <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
19,void,0.48335,0.49133,0.09995,0.21699,0.06235,0.25,coherence,<|hexagram|>19 <|phase|>void <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Approach
20,past,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,present,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,future,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,transition,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,resolution,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,dissolution,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,crystallization,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
20,void,0.4782,0.48103,0.10166,0.22385,0.06564,0.5,coherence,<|hexagram|>20 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Contemplation
21,past,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>past <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,present,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>present <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,future,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>future <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,transition,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>transition <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,resolution,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>resolution <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,dissolution,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>dissolution <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,crystallization,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>crystallization <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
21,void,0.4998,0.48763,0.13549,0.20947,0.07676,0.5,voiceWeight,<|hexagram|>21 <|phase|>void <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Biting Through
22,past,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,present,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,future,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,transition,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,resolution,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,dissolution,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,crystallization,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
22,void,0.50083,0.50273,0.10804,0.19059,0.08176,0.5,coherence,<|hexagram|>22 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.50 <|source|>baseline <|name|>Grace
23,past,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>past <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,present,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>present <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,future,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>future <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,transition,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>transition <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,resolution,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>resolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,dissolution,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>dissolution <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,crystallization,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>crystallization <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
23,void,0.47455,0.48831,0.09539,0.19533,0.06632,0.75,coherence,<|hexagram|>23 <|phase|>void <|action|>WAIT <|dominant|>coherence <|porosity|>0.75 <|source|>baseline <|name|>Splitting Apart
24,past,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,present,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,future,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,transition,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,resolution,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,dissolution,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,crystallization,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
24,void,0.47964,0.47181,0.13105,0.20886,0.08849,0.25,voiceWeight,<|hexagram|>24 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Return
25,past,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>past <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,present,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>present <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,future,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>future <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,transition,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>transition <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,resolution,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>resolution <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,dissolution,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>dissolution <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,crystallization,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>crystallization <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
25,void,0.52055,0.49982,0.12874,0.17772,0.10607,0.25,voiceWeight,<|hexagram|>25 <|phase|>void <|action|>ASSERT <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Innocence
26,past,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>past <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,present,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>present <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,future,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>future <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,transition,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>transition <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,resolution,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>resolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,dissolution,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>dissolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,crystallization,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>crystallization <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
26,void,0.52398,0.51664,0.09785,0.15541,0.11122,0.5,voiceWeight,<|hexagram|>26 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Taming Power of the Great
27,past,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>past <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,present,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>present <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,future,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>future <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,transition,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>transition <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,resolution,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>resolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,dissolution,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>dissolution <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,crystallization,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>crystallization <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
27,void,0.50373,0.49017,0.12162,0.15852,0.11722,0.25,voiceWeight,<|hexagram|>27 <|phase|>void <|action|>YIELD <|dominant|>voiceWeight <|porosity|>0.25 <|source|>baseline <|name|>Corners of the Mouth
28,past,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>past <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,present,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>present <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,future,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>future <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,transition,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>transition <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,resolution,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>resolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,dissolution,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>dissolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,crystallization,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>crystallization <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
28,void,0.49119,0.4838,0.12557,0.25829,0.08877,0.75,voiceWeight,<|hexagram|>28 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>Preponderance of the Great
29,past,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>past <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,present,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>present <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,future,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>future <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,transition,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>transition <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,resolution,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>resolution <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,dissolution,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>dissolution <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,crystallization,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>crystallization <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
29,void,0.47946,0.4378,0.16805,0.14136,0.19239,0.75,voiceWeight,<|hexagram|>29 <|phase|>void <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.75 <|source|>baseline <|name|>The Abysmal
30,past,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>past <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,present,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>present <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,future,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>future <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,transition,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>transition <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,resolution,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>resolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,dissolution,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>dissolution <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,crystallization,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>crystallization <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
30,void,0.51522,0.50686,0.12064,0.19445,0.08406,0.5,voiceWeight,<|hexagram|>30 <|phase|>void <|action|>ADAPT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>The Clinging
31,past,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>past <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,present,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>present <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,future,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>future <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,transition,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>transition <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,resolution,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>resolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,dissolution,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>dissolution <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,crystallization,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>crystallization <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
31,void,0.50744,0.50865,0.09503,0.16665,0.09906,0.25,coherence,<|hexagram|>31 <|phase|>void <|action|>YIELD <|dominant|>coherence <|porosity|>0.25 <|source|>baseline <|name|>Influence
32,past,0.5023,0.48772,0.11562,0.19068,0.0922,0.5,voiceWeight,<|hexagram|>32 <|phase|>past <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,present,0.5023,0.48772,0.11562,0.19068,0.0922,0.5,voiceWeight,<|hexagram|>32 <|phase|>present <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,future,0.5023,0.48772,0.11562,0.19068,0.0922,0.5,voiceWeight,<|hexagram|>32 <|phase|>future <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Duration
32,transition,0.5023,0.48772,0.11562,0.19068,0.0922,0.5,voiceWeight,<|hexagram|>32 <|phase|>transition <|action|>WAIT <|dominant|>voiceWeight <|porosity|>0.50 <|source|>baseline <|name|>Duration
